time_ini,time_end,duration_seg,duration_percent,OMCCL_nOK_0004,ref_2019_12_16,RPBNDxRPSGO_ativado,RPSGO_SColTempo_0002_delta_tempo,ref_Periodo,RPFDIxRPMPX_ativado,RPSGO_nOK_0002,OMMNO_nOK_0001,ref_2019_12_30,ref_2019_12_31,OMCCLxRPATJ_ativado,ref_2019_12_22,RPMPX_nOK_0003,RPMPX_nOK_0002,RPFMA_SColTempo_0002_delta_tempo,RPMRDxRPFGR_ativado,chamados_MSOMJRD,ref_2019_12_23,localidade_id_MSOMJRD_1749,ref_2019_12_21,ref_2019_12_20,ref_2019_12_27,ref_2019_12_26,ref_2019_12_25,ref_2019_12_24,ref_2020_01_01,RPPMT_SColTempo_0002_delta_tempo,RPFSJ_SColTempo_0002_delta_tempo,RPAMBxRPTCU_ativado,ref_2019_11,RPFTB_nOK_0001,ref_2019_12,ref_2019_12_29,ref_2019_12_28,RPNASxRPRBR_ativado,RPPPR_nOK_0002,RPPPR_nOK_0004,RPFSJ_nOK_0003,RPSGOxRPFMA_ativado,OMCARCxRPFSJ_ativado,RPNVL_nOK_0001,RPPMT_SColTempo_0001_delta_tempo,OMCGR_nOK_0001,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,RPFTBxRPFXS_ativado,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,ref_2020_01_02,RPFGRxRPFTB_ativado,RPFSG_SColTempo_0001_delta_tempo,Chamados_Desconto,RPAMOxRPAMB_ativado,RPPMT1xOMBBR_ativado,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,ref_2019_12_08,RPFMA_SColTempo_0001_delta_tempo,RPFMAxRPFSG_ativado,RPFSJxRPPMT1_ativado,ref_2019_11_30,OMBLV_nOK_0002,RPPPRxRPAMO1_ativado,RPRBR_nOK_0002,ref_2019_12_03,ref_2019_12_02,RPAMO_nOK_0002,RPBND_nOK_0001,ref_2019_12_18,ref_2019_12_19,ref_2019_12_12,ref_2019_12_13,ref_2019_12_10,ref_2019_12_11,RPAMBxOMAMB_ativado,ref_2019_12_17,ref_2019_12_14,ref_2019_12_15,OMIGTxOMMNO_ativado,RPATJ_nOK_0001,RPFGR_nOK_0002,OMCGRxRPNVL_ativado,RPFSJxRPPMT_ativado,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,RPTRN_nOK_0002,RPMRDxOMAQD_ativado,RPMPXxRPSPE_ativado,ref_2019_12_09,RPJRDxRPMMA_ativado,RPNOQxOMJRD_ativado,ref_2019_12_01,RPNOQ_nOK_0003,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,ref_2019_12_05,ref_2019_12_04,ref_2019_12_07,ref_2019_12_06,RPPMTxOMPMT_ativado,RPSGO_SColTempo_0001_delta_tempo,RPSPExRPNOQ_ativado,ref_2020_01,OMDOUxRPPPR_ativado
"2019-12-20 00:00:00","2019-12-20 05:00:00",18000.0,0.000471083199024, , ,1, ,1,1, , , , ,1, , , , ,1, , , , ,1, , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1, ,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-20 05:00:00","2019-12-20 10:25:09",19509.0,0.000510575673876, , ,1, ,1,1, , , , ,1, , , , ,1, , , , ,1, , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-20 10:25:09","2019-12-20 10:28:09",180.0,4.71083199024E-06, , ,1, ,1,1, , , , ,1, , , ,180,1, , , , ,1, , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, ,180,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-20 10:28:09","2019-12-20 10:33:46",337.0,8.81972433729E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , ,1, , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-20 10:33:46","2019-12-20 10:34:46",60.0,1.57027733008E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , ,1, , , , , , , ,1, , ,1, , ,1, , , ,1,1, , ,1,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-20 10:34:46","2019-12-20 23:59:59",48313.0,0.00126441347747, , ,1, ,1,1, , , , ,1, , , , ,1, , , , ,1, , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-20 23:59:59","2019-12-21 00:00:00",1.0,2.61712888347E-08, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-21 00:00:00","2019-12-21 23:59:59",86399.0,0.00226117318403, , ,1, ,1,1, , , , ,1, , , , ,1, , , ,1, , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-21 23:59:59","2019-12-22 00:00:00",1.0,2.61712888347E-08, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-22 00:00:00","2019-12-22 23:59:59",86399.0,0.00226117318403, , ,1, ,1,1, , , , ,1,1, , , ,1, , , , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-22 23:59:59","2019-12-23 00:00:00",1.0,2.61712888347E-08, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-23 00:00:00","2019-12-23 17:09:46",61786.0,0.00161701925194, , ,1, ,1,1, , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-23 17:09:46","2019-12-23 17:12:47",181.0,4.73700327908E-06, , ,1, ,1,1, , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , ,1,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-23 17:12:47","2019-12-23 17:14:46",119.0,3.11438337133E-06, , ,1, ,1,1, , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-23 17:14:46","2019-12-23 17:16:46",120.0,3.14055466016E-06, , ,1, ,1,1, , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , ,1,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-23 17:16:46","2019-12-23 21:06:37",13791.0,0.000360928244319, , ,1, ,1,1, , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-23 21:06:37","2019-12-23 21:07:37",60.0,1.57027733008E-06, , ,1, ,1,1, , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1,1, ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-23 21:07:37","2019-12-23 23:59:59",10342.0,0.000270663469128, , ,1, ,1,1, , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-23 23:59:59","2019-12-24 00:00:00",1.0,2.61712888347E-08, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-24 00:00:00","2019-12-24 23:46:05",85565.0,0.00223934632914, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , ,1, , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-24 23:46:05","2019-12-24 23:47:04",59.0,1.54410604125E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , ,1, , , ,1, , ,1, , ,1, ,1, ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-24 23:47:04","2019-12-24 23:59:59",775.0,2.02827488469E-05, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , ,1, , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-24 23:59:59","2019-12-25 00:00:00",1.0,2.61712888347E-08, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-25 00:00:00","2019-12-25 16:25:44",59144.0,0.00154787470684, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , ,1, , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-25 16:25:44","2019-12-25 16:26:44",60.0,1.57027733008E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , ,1, , , , ,1, , ,1, , ,1, , , ,1,1,1, , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-25 16:26:44","2019-12-25 16:30:46",242.0,6.333451898E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , ,1, , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-25 16:30:46","2019-12-25 16:31:46",60.0,1.57027733008E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , ,1, , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1,1,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-25 16:31:46","2019-12-25 21:01:47",16201.0,0.000424001050411, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , ,1, , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-25 21:01:47","2019-12-25 21:02:47",60.0,1.57027733008E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , ,1, , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-25 21:02:47","2019-12-25 23:59:59",10632.0,0.00027825314289, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , ,1, , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-25 23:59:59","2019-12-26 00:00:00",1.0,2.61712888347E-08, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 00:00:00","2019-12-26 07:52:03",28323.0,0.000741249413665, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , ,1, , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 07:52:03","2019-12-26 07:52:14",11.0,2.87884177182E-07, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , ,1, , , , ,269,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 07:52:14","2019-12-26 07:55:05",171.0,4.47529039073E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , ,1, , , ,240,269,1, , ,1, , ,1, , , ,1,1, ,240, ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 07:55:05","2019-12-26 07:56:05",60.0,1.57027733008E-06,1, ,1, ,1,1, , , , ,1, , , , ,1, , , , , , ,1, , , ,240,269,1, , ,1, , ,1, , , ,1,1, ,240, ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 07:56:05","2019-12-26 07:56:14",9.0,2.35541599512E-07, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , ,1, , , ,240,269,1, , ,1, , ,1, , , ,1,1, ,240, ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 07:56:14","2019-12-26 07:56:32",18.0,4.71083199024E-07, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , ,1, , , , ,269,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 07:56:32","2019-12-26 08:41:44",2712.0,7.09765353197E-05, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , ,1, , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 08:41:44","2019-12-26 08:42:45",61.0,1.59644861892E-06, , ,1, ,1,1, ,1, , ,1, , , , ,1, , , , , , ,1, , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 08:42:45","2019-12-26 23:59:59",55034.0,0.00144031070973, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , ,1, , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-26 23:59:59","2019-12-27 00:00:00",1.0,2.61712888347E-08, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 00:00:00","2019-12-27 05:51:47",21107.0,0.000552397393434, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 05:51:47","2019-12-27 05:52:47",60.0,1.57027733008E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 05:52:47","2019-12-27 06:59:04",3977.0,0.000104083215696, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 06:59:04","2019-12-27 07:00:04",60.0,1.57027733008E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, ,1, ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 07:00:04","2019-12-27 08:06:14",3970.0,0.000103900016674, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 08:06:14","2019-12-27 08:09:14",180.0,4.71083199024E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , ,180, ,1, , ,1, , ,1, , , ,1,1, ,180, ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 08:09:14","2019-12-27 16:40:46",30692.0,0.000803249196914, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 16:40:46","2019-12-27 16:43:46",180.0,4.71083199024E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, , , ,1,1, , ,1,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 16:43:46","2019-12-27 21:12:46",16140.0,0.000422404601792, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 21:12:46","2019-12-27 21:14:46",120.0,3.14055466016E-06, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, , , ,1,1, , ,1,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 21:14:46","2019-12-27 23:59:59",9913.0,0.000259435986218, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , ,1, , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-27 23:59:59","2019-12-28 00:00:00",1.0,2.61712888347E-08, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1, , ,1, , ,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
"2019-12-28 00:00:00","2019-12-28 23:59:59",86399.0,0.00226117318403, , ,1, ,1,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , , ,1,1, , , ,1,1,1,1,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1, , , , , , , , , , , ,1, , , ,1, , ,1,1,1,1, ,1,1, ,1,1, , ,1,1, , , , ,1, ,1, ,1
