time_ini,time_end,duration_seg,duration_percent,OMCCL_nOK_0001,RPNAS1_SColTempo_0002_delta_tempo,OMCCL_nOK_0004,ref_2020_04_22,RPBNDxRPSGO_ativado,RPCGR_nOK_0001,RPCGR_nOK_0002,ref_2020_04_24,ref_Periodo,RPFDIxRPMPX_ativado,RPNAS_nOK_0002,ref_2020_04_14,RPPMT_SColTempo_0001_delta_tempo,ref_2020_04_15,OMCCLxRPATJ_ativado,ref_2020_04_17,ref_2020_04_16,ref_2020_04_11,chamados_MSRPJRD,ref_2020_04_13,ref_2020_04_12,RPPPR_SColTempo_0004_delta_tempo,chamados_MSRPATJ,RPPMT1_SColTempo_0001_delta_tempo,RPMPX_nOK_0003,RPMPX_nOK_0002,chamados_MSRPFDI,RPMRDxRPFGR_ativado,chamados_MSOMJRD,ref_2020_04_28,localidade_id_MSOMJRD_1749,ref_2020_04_20,ref_2020_04_21,RPJRD_nOK_0002,ref_2020_04_23,localidade_id_MSOMMMA_1749,ref_2020_04_25,ref_2020_04_26,localidade_id_MSRPJRD_1749,RPAMBxRPTCU_ativado,RPPMT_SColTempo_0002_delta_tempo,OMJRD_nOK_0002,localidade_id_MSRPSPE_1749,ref_2020_04_07,RPNASxRPRBR_ativado,RPPPR_nOK_0003,RPPPR_nOK_0001,RPPPR_nOK_0004,RPFSJxRPPMT_ativado,RPDOU_nOK_0001,RPSGOxRPFMA_ativado,OMCARCxRPFSJ_ativado,localidade_id_MSOMCCL_1749,ref_2020_04_04,RPPPR_SColTempo_0001_delta_tempo,OMCGR_nOK_0001,chamados_MSRPMPX,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,ref_2020_04_29,RPPPRxOMCCL_ativado,RPFTBxRPFXS_ativado,RPDOUxOMDOU_ativado,localidade_id_MSRPNAS1_1749,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,localidade_id_MSOMBLV_1749,ref_2020_04_19,RPFGRxRPFTB_ativado,ref_2020_04_18,chamados_MSRPCGR,Chamados_Desconto,RPNAS_nOK_0001,RPNAS1_SColTempo_0001_delta_tempo,ref_2020_04_27,RPAMOxRPAMB_ativado,chamados_MSOMBLV,RPPMT1xOMBBR_ativado,chamados_MSOMCCL,ref_2020_03_31,RPTCUxOMIGT_ativado,ref_2020_04_30,ref_2020_04_10,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,localidade_id_MSRPMPX_1749,chamados_MSRPNOQ,RPMMA_nOK_0001,RPMMA_nOK_0002,localidade_id_MSRPNOQ_1749,RPFMAxRPFSG_ativado,RPFSJxRPPMT1_ativado,RPPPR_SColTempo_0002_delta_tempo,OMBLV_nOK_0002,ref_2020_04_08,ref_2020_04_06,RPNOQ_nOK_0003,RPPMT1_SColTempo_0003_delta_tempo,RPRBR_nOK_0002,RPAMO1xRPAMO_ativado,RPRBR_nOK_0001,ref_2020_04_05,chamados_MSRPNAS1,chamados_MSRPSPE,RPPMT1_nOK_0001,RPAMO_nOK_0002,RPNAS1_nOK_0002,RPNOQ_nOK_0001,ref_2020_05_01,RPFDI_nOK_0001,localidade_id_MSRPCGR_1749,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMIGTxOMMNO_ativado,OMDOU_nOK_0001,chamados_MSRPMMA,localidade_id_MSRPATJ_1749,OMCGRxRPNVL_ativado,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,RPSPE_nOK_0002,RPMRDxOMAQD_ativado,RPSPE_nOK_0001,RPPPR_SColTempo_0003_delta_tempo,RPMPXxRPSPE_ativado,RPJRDxRPMMA_ativado,RPNOQxOMJRD_ativado,ref_2020_04_09,RPNOQ_nOK_0002,RPPPRxRPAMO1_ativado,localidade_id_MSRPFDI_1749,RPATJxOMBLV_ativado,ref_2020_04_02,ref_2020_04_03,ref_2020_04_01,RPPMTxOMPMT_ativado,RPATJ_nOK_0002,ref_2020_03,RPSPExRPNOQ_ativado,ref_2020_04,ref_2020_05
"2020-04-08 10:24:18","2020-04-08 23:59:59",48941.0,0.0177014676293, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-08 23:59:59","2020-04-09 00:00:00",1.0,3.61689945634E-07, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 00:00:00","2020-04-09 04:29:04",16144.0,0.00583912248232, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 04:29:04","2020-04-09 04:30:05",61.0,2.20630866837E-05, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , ,1,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 04:30:05","2020-04-09 06:36:05",7560.0,0.002734375989, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 06:36:05","2020-04-09 06:37:04",59.0,2.13397067924E-05, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , ,1,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 06:37:04","2020-04-09 06:49:04",720.0,0.000260416760857, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 06:49:04","2020-04-09 06:50:04",60.0,2.17013967381E-05, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , ,1,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 06:50:04","2020-04-09 07:16:05",1561.0,0.000564598005135, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 07:16:05","2020-04-09 07:17:05",60.0,2.17013967381E-05,1, , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 07:17:05","2020-04-09 08:10:18",3193.0,0.00115487599641, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 08:10:18","2020-04-09 08:11:18",60.0,2.17013967381E-05, , , , ,1, ,1, ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 08:11:18","2020-04-09 08:28:18",1020.0,0.000368923744547, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 08:28:18","2020-04-09 08:29:18",60.0,2.17013967381E-05, , , , ,1, ,1, ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 08:29:18","2020-04-09 08:30:18",60.0,2.17013967381E-05, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 08:30:18","2020-04-09 08:31:18",60.0,2.17013967381E-05, , , , ,1, ,1, ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 08:31:18","2020-04-09 08:33:51",153.0,5.53385616821E-05, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 08:33:51","2020-04-09 08:34:50",59.0,2.13397067924E-05, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , ,1, , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 08:34:50","2020-04-09 23:59:59",55509.0,0.0200770471922, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1,1, ,1,1,1, , , ,1, , ,1,1, 
"2020-04-09 23:59:59","2020-04-10 00:00:00",1.0,3.61689945634E-07, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-10 00:00:00","2020-04-10 00:28:18",1698.0,0.000614149527687, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-10 00:28:18","2020-04-10 00:29:18",60.0,2.17013967381E-05, , , , ,1, ,1, ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-10 00:29:18","2020-04-10 23:59:59",84641.0,0.0306137986884, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-10 23:59:59","2020-04-11 00:00:00",1.0,3.61689945634E-07, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 00:00:00","2020-04-11 03:51:18",13878.0,0.00501953306551, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 03:51:18","2020-04-11 03:52:18",60.0,2.17013967381E-05, , , , ,1, ,1, ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 03:52:18","2020-04-11 05:17:56",5138.0,0.00185836294067, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 05:17:56","2020-04-11 05:18:19",23.0,8.31886874959E-06, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, ,1,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 05:18:19","2020-04-11 05:32:49",870.0,0.000314670252702, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, ,1,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, ,1,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 05:32:49","2020-04-11 05:32:56",7.0,2.53182961944E-06, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, ,1,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 05:32:56","2020-04-11 07:07:04",5648.0,0.00204282481294, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 07:07:04","2020-04-11 07:08:04",60.0,2.17013967381E-05, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , ,1,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 07:08:04","2020-04-11 20:14:04",47160.0,0.0170572978361, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 20:14:04","2020-04-11 20:15:04",60.0,2.17013967381E-05, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , ,1,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 20:15:04","2020-04-11 21:14:04",3540.0,0.00128038240755, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 21:14:04","2020-04-11 21:14:05",1.0,3.61689945634E-07, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , ,1,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 21:14:05","2020-04-11 21:15:04",59.0,2.13397067924E-05, , ,1, ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , ,1,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 21:15:04","2020-04-11 21:15:05",1.0,3.61689945634E-07, , ,1, ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 21:15:05","2020-04-11 23:59:59",9894.0,0.00357856032211, , , , ,1, , , ,1,1, , , , ,1, , ,1,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
"2020-04-11 23:59:59","2020-04-12 00:00:00",1.0,3.61689945634E-07, , , , ,1, , , ,1,1, , , , ,1, , , ,1, , , ,1, , , ,1,1,1, ,1, , , , ,1, , ,1,1, , ,1, ,1, , , ,1, ,1,1,1, , , ,1,1,1, ,1,1,1,1,1,1,1,1, ,1, ,1,1, , , ,1,1,1,1, ,1, , ,1,1,1,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , ,1,1, , , , , , ,1,1,1,1, ,1,1,1,1,1, ,1, , ,1,1,1, , ,1,1,1, , , ,1, , ,1,1, 
