time_ini,time_end,duration_seg,duration_percent,OMCCL_nOK_0004,localidade_id_MSRPPPR_1749,chamados_MSRPPMT1,RPBNDxRPSGO_ativado,RPFGR_SColTempo_0001_delta_tempo,ref_2020_02_01,ref_Periodo,RPFDIxRPMPX_ativado,ref_2020_01_18,ref_2020_01_19,ref_2019_12_31,chamados_MSOMCGR,ref_2020_01_12,OMCCLxRPATJ_ativado,ref_2020_01_10,ref_2020_01_11,ref_2020_01_16,RPNAS_SColTempo_0002_delta_tempo,ref_2020_01_14,ref_2020_01_15,RPFSJ_SColTempo_0002_delta_tempo,RPAMB_nOK_0003,RPMPX_nOK_0003,RPMPX_nOK_0002,RPMRDxRPFGR_ativado,ref_2020_01_13,ref_2020_01_09,ref_2020_01_08,OMJRD_SColTempo_0001_delta_tempo,ref_2020_01_01,ref_2020_01_03,ref_2020_01_02,ref_2020_01_05,ref_2020_01_04,ref_2020_01_07,ref_2020_01_06,RPAMBxRPTCU_ativado,ref_2019_12,RPJRD_nOK_0002,chamados_MSRPPPR,RPNASxRPRBR_ativado,RPPPR_nOK_0002,localidade_id_MSRPPMT1_1749,RPPPR_nOK_0004,RPFSJxRPPMT_ativado,RPFSJ_nOK_0002,RPSGOxRPFMA_ativado,ref_2020_01_30,ref_2020_01_31,OMCARCxRPFSJ_ativado,localidade_id_MSOMCCL_1749,OMCGR_nOK_0001,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,RPFTBxRPFXS_ativado,OMJRD_SColTempo_0002_delta_tempo,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,RPNAS_SColTempo_0001_delta_tempo,RPFGRxRPFTB_ativado,ref_2020_01_23,chamados_MSRPCGR,ref_2020_01_21,ref_2020_01_20,ref_2020_01_27,RPPMT_SColTempo_0002_delta_tempo,ref_2020_01_25,Chamados_Desconto,ref_2020_01_29,ref_2020_01_28,OMBBR_SColTempo_0001_delta_tempo,RPAMOxRPAMB_ativado,RPPMT1xOMBBR_ativado,chamados_MSOMCCL,RPTCUxOMIGT_ativado,ref_2020_01_17,RPPPRxOMPPR_ativado,RPTCU_nOK_0001,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPNVLxRPBND_ativado,RPMPXxRPSPE_ativado,RPCGRxRPNAS1_ativado,RPNOQxOMNOQ_ativado,RPFXS_SColTempo_0001_delta_tempo,RPMRD_SColTempo_0003_delta_tempo,RPFSJ_SColTempo_0001_delta_tempo,ref_2020_01_22,RPFMAxRPFSG_ativado,RPFSJxRPPMT1_ativado,ref_2020_01_26,ref_2020_01_24,RPRBR_nOK_0002,RPSPE_SColTempo_0001_delta_tempo,RPDOU_nOK_0001,RPAMO_nOK_0002,RPBND_nOK_0001,localidade_id_MSRPCGR_1749,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMIGTxOMMNO_ativado,RPFGR_SColTempo_0002_delta_tempo,RPFGR_nOK_0002,OMCGRxRPNVL_ativado,RPFSJ_nOK_0003,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,RPMRDxOMAQD_ativado,localidade_id_MSOMCGR_1749,RPSPE_SColTempo_0002_delta_tempo,RPJRDxRPMMA_ativado,RPNOQxOMJRD_ativado,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,RPPMTxOMPMT_ativado,ref_2020_02,RPSPExRPNOQ_ativado,ref_2020_01
"2020-01-13 17:12:46","2020-01-13 17:15:46",180.0,6.31313352733E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-13 17:15:46","2020-01-13 17:17:46",120.0,4.20875568489E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1,1,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-13 17:17:46","2020-01-13 23:59:59",24133.0,0.00846415841195, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-13 23:59:59","2020-01-14 00:00:00",1.0,3.50729640407E-07, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-14 00:00:00","2020-01-14 21:27:05",77225.0,0.0270850964805, ,1, ,1, , ,1,1, , , ,1, ,1, , , , ,1, , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-14 21:27:05","2020-01-14 21:28:05",60.0,2.10437784244E-05,1,1, ,1, , ,1,1, , , ,1, ,1, , , , ,1, , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-14 21:28:05","2020-01-14 23:59:59",9114.0,0.00319654994267, ,1, ,1, , ,1,1, , , ,1, ,1, , , , ,1, , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-14 23:59:59","2020-01-15 00:00:00",1.0,3.50729640407E-07, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-15 00:00:00","2020-01-15 00:49:50",2990.0,0.00104868162482, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-15 00:49:50","2020-01-15 00:50:50",60.0,2.10437784244E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , ,1, , ,1, ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-15 00:50:50","2020-01-15 23:59:59",83349.0,0.0292329647983, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-15 23:59:59","2020-01-16 00:00:00",1.0,3.50729640407E-07, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 00:00:00","2020-01-16 12:32:15",45135.0,0.0158301823198, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 12:32:15","2020-01-16 12:33:33",78.0,2.73569119518E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , ,299, ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 12:33:33","2020-01-16 12:36:32",179.0,6.27806056329E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1,1,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , ,299, ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 12:36:32","2020-01-16 12:37:14",42.0,1.47306448971E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , ,299, ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 12:37:14","2020-01-16 12:38:14",60.0,2.10437784244E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 12:38:14","2020-01-16 12:51:58",824.0,0.000289001223696, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , ,824, ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 12:51:58","2020-01-16 12:52:58",60.0,2.10437784244E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 12:52:58","2020-01-16 12:56:58",240.0,8.41751136978E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , ,240, ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 12:56:58","2020-01-16 12:59:27",149.0,5.22587164207E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 12:59:27","2020-01-16 13:03:27",240.0,8.41751136978E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , ,240,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 13:03:27","2020-01-16 13:04:27",60.0,2.10437784244E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 13:04:27","2020-01-16 13:08:27",240.0,8.41751136978E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , ,240,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 13:08:27","2020-01-16 23:59:59",39092.0,0.0137107231028, ,1, ,1, , ,1,1, , , ,1, ,1, , ,1, , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-16 23:59:59","2020-01-17 00:00:00",1.0,3.50729640407E-07, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 00:00:00","2020-01-17 00:12:05",725.0,0.000254278989295, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 00:12:05","2020-01-17 00:13:05",60.0,2.10437784244E-05,1,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 00:13:05","2020-01-17 12:34:51",44506.0,0.015609573376, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 12:34:51","2020-01-17 12:38:50",239.0,8.38243840574E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , ,1,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 12:38:50","2020-01-17 16:25:05",13575.0,0.00476115486853, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 16:25:05","2020-01-17 16:26:05",60.0,2.10437784244E-05,1,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 16:26:05","2020-01-17 20:14:55",13730.0,0.00481551796279, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 20:14:55","2020-01-17 20:17:25",150.0,5.26094460611E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,150, , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 20:17:25","2020-01-17 20:21:25",240.0,8.41751136978E-05, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,240, , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 20:21:25","2020-01-17 23:59:59",13114.0,0.0045994685043, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-17 23:59:59","2020-01-18 00:00:00",1.0,3.50729640407E-07, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-18 00:00:00","2020-01-18 08:23:46",30226.0,0.010601154111, ,1, ,1, , ,1,1,1, , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-18 08:23:46","2020-01-18 08:26:46",180.0,6.31313352733E-05, ,1, ,1, , ,1,1,1, , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1,1,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-18 08:26:46","2020-01-18 23:59:59",55993.0,0.0196384047553, ,1, ,1, , ,1,1,1, , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-18 23:59:59","2020-01-19 00:00:00",1.0,3.50729640407E-07, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-19 00:00:00","2020-01-19 23:11:05",83465.0,0.0292736494366, ,1, ,1, , ,1,1, ,1, ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-19 23:11:05","2020-01-19 23:12:05",60.0,2.10437784244E-05, ,1, ,1, , ,1,1, ,1, ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , ,1,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-19 23:12:05","2020-01-19 23:12:09",4.0,1.40291856163E-06,1,1, ,1, , ,1,1, ,1, ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , ,1,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-19 23:12:09","2020-01-19 23:13:05",56.0,1.96408598628E-05,1,1, ,1, , ,1,1, ,1, ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-19 23:13:05","2020-01-19 23:59:59",2814.0,0.000986953208106, ,1, ,1, , ,1,1, ,1, ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-19 23:59:59","2020-01-20 00:00:00",1.0,3.50729640407E-07, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, , , , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-20 00:00:00","2020-01-20 04:44:05",17045.0,0.00597818672074, ,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, ,1, , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
"2020-01-20 04:44:05","2020-01-20 04:45:05",60.0,2.10437784244E-05,1,1, ,1, , ,1,1, , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , ,1, , ,1,1, , , ,1, ,1, , ,1,1, ,1,1,1,1, ,1,1,1,1, ,1, ,1, ,1, , , ,1, , , ,1,1,1,1, ,1, ,1,1,1,1,1,1,1,1, , , , ,1,1, , , , , , , ,1,1,1,1, , ,1, ,1,1,1,1, ,1,1,1,1,1,1, ,1,1
