dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-02-04 22:36:13.0,2018-02-04 22:37:13.0,60,,4,1
2018-02-05 01:59:14.0,2018-02-05 02:00:14.0,60,,4,1
2018-02-05 21:43:13.0,2018-02-05 21:44:13.0,60,,4,1
2018-02-06 05:01:14.0,2018-02-06 05:02:14.0,60,,4,1
2018-02-06 05:18:14.0,2018-02-06 05:22:14.0,240,,4,1
2018-02-06 05:23:13.0,2018-02-06 05:24:20.0,67,,4,1
2018-02-07 20:08:14.0,2018-02-07 20:09:13.0,59,,4,1
2018-02-07 20:30:14.0,2018-02-07 20:31:13.0,59,,4,1
2018-02-07 22:25:13.0,2018-02-07 22:26:13.0,60,,4,1
2018-02-07 23:37:13.0,2018-02-07 23:38:13.0,60,,4,1
2018-02-07 23:44:13.0,2018-02-07 23:45:15.0,62,,4,1
2018-02-08 00:53:14.0,2018-02-08 00:54:13.0,59,,4,1
2018-02-08 01:39:14.0,2018-02-08 01:40:13.0,59,,4,1
2018-02-08 03:11:13.0,2018-02-08 03:13:13.0,120,,4,1
2018-02-08 03:32:14.0,2018-02-08 03:33:13.0,59,,4,1
2018-02-08 03:36:13.0,2018-02-08 03:37:13.0,60,,4,1
2018-02-08 05:28:13.0,2018-02-08 05:29:13.0,60,,4,1
2018-02-08 09:25:14.0,2018-02-08 09:26:13.0,59,,4,1
2018-02-08 10:16:14.0,2018-02-08 10:17:13.0,59,,4,1
2018-02-08 10:18:13.0,2018-02-08 10:19:13.0,60,,4,1
2018-02-08 23:34:13.0,2018-02-08 23:35:14.0,61,,4,1
2018-02-08 23:55:14.0,2018-02-08 23:56:13.0,59,,4,1
2018-02-09 00:09:13.0,2018-02-09 00:10:14.0,61,,4,1
2018-02-09 00:11:14.0,2018-02-09 00:12:14.0,60,,4,1
2018-02-09 00:15:14.0,2018-02-09 00:16:13.0,59,,4,1
2018-02-09 00:31:13.0,2018-02-09 00:32:14.0,61,,4,1
2018-02-09 01:04:14.0,2018-02-09 01:05:13.0,59,,4,1
2018-02-09 01:13:13.0,2018-02-09 01:14:13.0,60,,4,1
2018-02-09 01:19:14.0,2018-02-09 01:20:13.0,59,,4,1
2018-02-17 07:23:21.0,2018-02-17 07:24:30.0,69,,4,1
2018-03-03 00:22:14.0,2018-03-03 00:23:14.0,60,,4,1
2018-03-03 04:18:52.0,2018-03-03 04:19:53.0,61,,4,1
2018-03-03 10:35:52.0,2018-03-03 10:36:52.0,60,,4,1
2018-03-05 06:00:52.0,2018-03-05 06:01:52.0,60,,4,1
2018-03-06 07:35:58.0,2018-03-06 07:37:53.0,115,,4,1
2018-03-07 04:27:53.0,2018-03-07 04:28:52.0,59,,4,1
2018-03-07 04:42:53.0,2018-03-07 04:43:53.0,60,,4,1
2018-03-08 04:26:14.0,2018-03-08 04:27:14.0,60,,4,1
2018-03-08 07:29:14.0,2018-03-08 07:30:15.0,61,,4,1
2018-03-08 22:33:14.0,2018-03-08 22:34:14.0,60,,4,1
2018-03-11 00:27:08.0,2018-03-11 00:28:08.0,60,,4,1
2018-03-11 02:03:08.0,2018-03-11 02:04:08.0,60,,4,1
2018-03-11 08:26:07.0,2018-03-11 08:27:08.0,61,,4,1
2018-03-17 07:09:23.0,2018-03-17 07:10:23.0,60,,4,1
2018-03-17 08:28:23.0,2018-03-17 08:29:23.0,60,,4,1
2018-03-22 22:28:15.0,2018-03-22 22:29:15.0,60,,4,1
2018-03-29 20:06:40.0,2018-03-29 20:07:40.0,60,,4,1
2018-04-03 08:35:55.0,2018-04-03 08:36:55.0,60,,4,1
2018-04-05 04:34:16.0,2018-04-05 04:36:16.0,120,,4,1
2018-04-05 04:46:16.0,2018-04-05 04:47:16.0,60,,4,1
2018-04-05 04:49:16.0,2018-04-05 04:50:16.0,60,,4,1
2018-04-05 04:53:16.0,2018-04-05 04:54:15.0,59,,4,1
2018-04-05 06:04:15.0,2018-04-05 06:05:15.0,60,,4,1
2018-04-07 03:10:09.0,2018-04-07 03:11:09.0,60,,4,1
2018-04-07 08:43:08.0,2018-04-07 08:44:10.0,62,,4,1
2018-04-07 08:47:08.0,2018-04-07 08:48:09.0,61,,4,1
2018-04-07 09:05:08.0,2018-04-07 09:06:09.0,61,,4,1
2018-04-08 02:58:09.0,2018-04-08 02:59:10.0,61,,4,1
2018-04-08 04:27:09.0,2018-04-08 04:28:09.0,60,,4,1
2018-04-10 21:11:09.0,2018-04-10 21:12:09.0,60,,4,1
2018-04-12 23:35:09.0,2018-04-12 23:36:10.0,61,,4,1
2018-04-12 23:42:09.0,2018-04-12 23:43:09.0,60,,4,1
2018-04-13 08:01:09.0,2018-04-13 08:02:09.0,60,,4,1
2018-04-22 03:25:40.0,2018-04-22 03:26:40.0,60,,4,1
2018-04-22 03:56:40.0,2018-04-22 03:57:40.0,60,,4,1
2018-04-22 05:34:40.0,2018-04-22 05:35:40.0,60,,4,1
2018-04-23 08:18:40.0,2018-04-23 08:19:40.0,60,,4,1
2018-04-25 09:00:40.0,2018-04-25 09:01:40.0,60,,4,1
2018-05-01 07:35:55.0,2018-05-01 07:36:55.0,60,,4,1
2018-05-01 07:54:56.0,2018-05-01 07:55:55.0,59,,4,1
2018-05-01 08:08:55.0,2018-05-01 08:09:56.0,61,,4,1
2018-05-02 04:09:56.0,2018-05-02 04:10:55.0,59,,4,1
2018-05-02 04:19:56.0,2018-05-02 04:20:56.0,60,,4,1
2018-05-02 05:30:55.0,2018-05-02 05:31:55.0,60,,4,1
2018-05-02 05:40:55.0,2018-05-02 05:41:55.0,60,,4,1
2018-05-02 06:00:55.0,2018-05-02 06:02:55.0,120,,4,1
2018-05-02 06:03:56.0,2018-05-02 06:04:56.0,60,,4,1
2018-05-02 06:48:55.0,2018-05-02 06:49:56.0,61,,4,1
2018-05-02 06:59:56.0,2018-05-02 07:01:56.0,120,,4,1
2018-05-02 07:04:55.0,2018-05-02 07:05:55.0,60,,4,1
2018-05-02 07:40:55.0,2018-05-02 07:41:56.0,61,,4,1
2018-05-02 07:42:55.0,2018-05-02 07:43:55.0,60,,4,1
2018-05-02 07:44:56.0,2018-05-02 07:45:56.0,60,,4,1
2018-05-02 07:46:55.0,2018-05-02 07:47:55.0,60,,4,1
2018-05-02 07:49:56.0,2018-05-02 07:51:55.0,119,,4,1
2018-05-02 08:34:56.0,2018-05-02 08:35:56.0,60,,4,1
2018-05-02 08:58:57.0,2018-05-02 08:59:56.0,59,,4,1
2018-05-04 07:57:56.0,2018-05-04 07:58:56.0,60,,4,1
2018-05-04 08:00:56.0,2018-05-04 08:01:55.0,59,,4,1
2018-05-04 08:15:55.0,2018-05-04 08:18:56.0,181,,4,1
2018-05-04 08:21:56.0,2018-05-04 08:22:56.0,60,,4,1
2018-05-04 08:32:56.0,2018-05-04 08:34:56.0,120,,4,1
2018-05-04 09:38:56.0,2018-05-04 09:39:56.0,60,,4,1
2018-05-06 09:10:11.0,2018-05-06 09:11:11.0,60,,4,1
2018-05-06 09:19:47.0,2018-05-06 09:20:11.0,24,,4,1
2018-05-18 06:16:26.0,2018-05-18 06:17:26.0,60,,4,1
2018-05-19 00:07:26.0,2018-05-19 00:24:26.0,1020,,4,1
2018-06-14 20:35:19.0,2018-06-14 20:36:19.0,60,,4,1
2018-07-27 06:57:28.0,2018-07-27 06:58:28.0,60,,4,1
2018-08-12 05:40:29.0,2018-08-12 05:41:29.0,60,,4,1
