time_ini,time_end,duration_seg,duration_percent,OMCCL_nOK_0001,RPNAS1_SColTempo_0002_delta_tempo,OMCCL_nOK_0004,RPCGR_nOK_0002,localidade_id_MSRPNAS1_2122,RPFGR_SColTempo_0001_delta_tempo,ref_Periodo,RPFDIxRPMPX_ativado,RPMRD_SColTempo_0001_delta_tempo,RPNAS_nOK_0001,OMCCLxRPATJ_ativado,RPNAS_SColTempo_0002_delta_tempo,ref_2019_03_30,ref_2019_03_31,RPPPR_SColTempo_0004_delta_tempo,RPAMB_nOK_0003,RPMRDxRPFGR_ativado,RPMMA_SColTempo_0003_delta_tempo,ref_2019_02,OMBLV_SColTempo_0001_delta_tempo,ref_2019_03_21,ref_2019_03_20,RPAMBxRPTCU_ativado,ref_2019_03_22,ref_2019_03_25,ref_2019_03_24,ref_2019_03_27,ref_2019_03_26,ref_2019_03_29,ref_2019_03_28,RPJRD_nOK_0002,RPPPRxOMCCL_ativado,RPJRD_SColTempo_0002_delta_tempo,RPAMB_SColTempo_0002_delta_tempo,RPNASxRPRBR_ativado,RPPPR_nOK_0002,RPPPR_nOK_0004,RPDOU_nOK_0001,ref_2019_03_18,ref_2019_03_19,ref_2019_03_14,ref_2019_03_15,ref_2019_03_16,ref_2019_03_17,ref_2019_03_10,ref_2019_03_11,ref_2019_03_12,ref_2019_03_13,OMBLV_SColTempo_0002_delta_tempo,RPRBR_SColTempo_0002_delta_tempo,OMJRDxRPJRD_ativado,ref_2019_04,OMCGRxRPCGR_ativado,ref_2019_03,RPTRN_SColTempo_0001_delta_tempo,RPAMO_SColTempo_0002_delta_tempo,localidade_id_MSRPNAS_2122,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,ref_2019_03_09,ref_2019_03_08,Chamados_Desconto,ref_2019_03_03,ref_2019_03_02,RPBND_SColTempo_0003_delta_tempo,ref_2019_03_07,ref_2019_03_06,ref_2019_03_05,ref_2019_03_04,RPNAS1_SColTempo_0001_delta_tempo,RPMRD_nOK_0002,RPAMOxRPAMB_ativado,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPMMA_SColTempo_0001_delta_tempo,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPMMA_SColTempo_0002_delta_tempo,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,ref_2019_03_23,RPMRD_SColTempo_0003_delta_tempo,RPNAS1_nOK_0002,OMBLV_nOK_0002,OMBLV_nOK_0001,ref_2019_03_01,chamados_MSRPNAS1,RPAMO_nOK_0002,RPNVL_SColTempo_0003_delta_tempo,ref_2019_04_01,RPMPX_SColTempo_0003_delta_tempo,RPAMO_SColTempo_0001_delta_tempo,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,RPSPExRPNOQ_ativado,OMIGTxOMMNO_ativado,OMCGRxRPNVL_ativado,RPMRD_SColTempo_0002_delta_tempo,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,RPMRDxOMAQD_ativado,RPMPXxRPSPE_ativado,RPRBR_SColTempo_0001_delta_tempo,RPJRDxRPMMA_ativado,ref_2019_02_28,RPNOQxOMJRD_ativado,chamados_MSRPNAS,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,RPATJ_nOK_0001,RPATJ_nOK_0002,OMCARC_SColTempo_0003_delta_tempo,OMAQD_SColTempo_0002_delta_tempo
"2019-03-13 15:30:01","2019-03-13 15:30:13",12.0,4.20875568489E-06, , , , ,1, ,1,1, , ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381,372
"2019-03-13 15:30:13","2019-03-13 15:30:22",9.0,3.15656676367E-06, , , , ,1, ,1,1,300, ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, ,300, , , , ,1, ,383, ,381, ,1,1,1,1,1,300,1,1,1,1, ,1, ,1,1,1,1,1, , ,381,372
"2019-03-13 15:30:22","2019-03-13 15:30:38",16.0,5.61167424652E-06, , , , ,1, ,1,1,300, ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1,299, ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, ,300, , , , ,1, ,383, ,381, ,1,1,1,1,1,300,1,1,1,1, ,1, ,1,1,1,1,1, , ,381,372
"2019-03-13 15:30:38","2019-03-13 15:35:13",275.0,9.6450651112E-05, , , , ,1,320,1,1,300, ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1,299, ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, ,300, , , , ,1, ,383, ,381, ,1,1,1,1,1,300,1,1,1,1, ,1, ,1,1,1,1,1, , ,381,372
"2019-03-13 15:35:13","2019-03-13 15:35:21",8.0,2.80583712326E-06, , , , ,1,320,1,1, , ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1,299, ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381,372
"2019-03-13 15:35:21","2019-03-13 15:35:33",12.0,4.20875568489E-06, , , , ,1,320,1,1, , ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381,372
"2019-03-13 15:35:33","2019-03-13 15:35:58",25.0,8.76824101019E-06, , , , ,1,320,1,1, , ,1, , , , , ,1,383, , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381,372
"2019-03-13 15:35:58","2019-03-13 15:36:02",4.0,1.40291856163E-06, , , , ,1, ,1,1, , ,1, , , , , ,1,383, , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381,372
"2019-03-13 15:36:02","2019-03-13 15:36:07",5.0,1.75364820204E-06, , , , ,1, ,1,1, , ,1, , , , , ,1,383, , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,372
"2019-03-13 15:36:07","2019-03-13 15:36:08",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1,383, , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, , , ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,372
"2019-03-13 15:36:08","2019-03-13 15:36:10",2.0,7.01459280815E-07, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,372
"2019-03-13 15:36:10","2019-03-13 15:36:11",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,372
"2019-03-13 15:36:11","2019-03-13 15:36:13",2.0,7.01459280815E-07, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,372
"2019-03-13 15:36:13","2019-03-13 15:41:56",343.0,0.00012030026666, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 15:41:56","2019-03-13 15:44:56",180.0,6.31313352733E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,180
"2019-03-13 15:44:56","2019-03-13 15:50:56",360.0,0.000126262670547, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 15:50:56","2019-03-13 16:00:57",601.0,0.000210788513885, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,601
"2019-03-13 16:00:57","2019-03-13 16:01:56",59.0,2.0693048784E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 16:01:56","2019-03-13 16:10:56",540.0,0.00018939400582, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,540
"2019-03-13 16:10:56","2019-03-13 16:13:56",180.0,6.31313352733E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,180
"2019-03-13 16:13:56","2019-03-13 16:14:56",60.0,2.10437784244E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 16:14:56","2019-03-13 16:19:56",300.0,0.000105218892122, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,300
"2019-03-13 16:19:56","2019-03-13 16:20:56",60.0,2.10437784244E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 16:20:56","2019-03-13 16:23:56",180.0,6.31313352733E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,180
"2019-03-13 16:23:56","2019-03-13 16:27:56",240.0,8.41751136978E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,240
"2019-03-13 16:27:56","2019-03-13 16:30:56",180.0,6.31313352733E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,180
"2019-03-13 16:30:56","2019-03-13 16:33:56",180.0,6.31313352733E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,180
"2019-03-13 16:33:56","2019-03-13 16:34:04",8.0,2.80583712326E-06, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 16:34:04","2019-03-13 16:39:49",345.0,0.000121001725941, , , , ,1, ,1,1, , ,1, , , ,345, ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 16:39:49","2019-03-13 16:51:57",728.0,0.000255331178217, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 16:51:57","2019-03-13 16:59:27",450.0,0.000157828338183, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,450
"2019-03-13 16:59:27","2019-03-13 17:00:56",89.0,3.12149379963E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 17:00:56","2019-03-13 17:03:56",180.0,6.31313352733E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,180
"2019-03-13 17:03:56","2019-03-13 17:07:26",210.0,7.36532244856E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 17:07:26","2019-03-13 17:10:26",180.0,6.31313352733E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,180
"2019-03-13 17:10:26","2019-03-13 17:16:56",390.0,0.000136784559759, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,390
"2019-03-13 17:16:56","2019-03-13 17:20:57",241.0,8.45258433382E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 17:20:57","2019-03-13 17:24:27",210.0,7.36532244856E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,210
"2019-03-13 17:24:27","2019-03-13 18:10:19",2752.0,0.000965207970401, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 18:10:19","2019-03-13 18:23:19",780.0,0.000273569119518, , , ,1,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 18:23:19","2019-03-13 19:39:33",4574.0,0.00160423737522, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 19:39:33","2019-03-13 19:39:38",5.0,1.75364820204E-06, , , , ,1, ,1,1, , ,1, , , , , ,1, , ,240, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 19:39:38","2019-03-13 19:39:41",3.0,1.05218892122E-06, , , , ,1,240,1,1, , ,1, , , , , ,1, , ,240, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 19:39:41","2019-03-13 19:39:44",3.0,1.05218892122E-06, , , , ,1,240,1,1, , ,1, , , , , ,1, , ,240, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,240, 
"2019-03-13 19:39:44","2019-03-13 19:39:45",1.0,3.50729640407E-07, , , , ,1,240,1,1, , ,1, , , , , ,1, , ,240, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, ,240, , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,240, 
"2019-03-13 19:39:45","2019-03-13 19:39:46",1.0,3.50729640407E-07, , , , ,1,240,1,1, , ,1, , , , , ,1,240, ,240, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,240,1,1,1,240,1,1, , , , , , ,1, ,240, , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,240, 
"2019-03-13 19:39:46","2019-03-13 19:39:50",4.0,1.40291856163E-06, , , , ,1,240,1,1, , ,1, , , , , ,1,240, ,240, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,240, ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,240,1,1,1,240,1,1, , , , , , ,1, ,240, , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,240, 
"2019-03-13 19:39:50","2019-03-13 19:39:56",6.0,2.10437784244E-06, , , , ,1,240,1,1, , ,1, , , , , ,1,240, ,240, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,240, ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,240,1,1,1,240,1,1, , , , , , ,1, ,240, ,240, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,240, 
"2019-03-13 19:39:56","2019-03-13 19:40:13",17.0,5.96240388693E-06, , , , ,1,240,1,1, , ,1, , , , , ,1,240, ,240, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,240, ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,240,1,1,1,240,1,1, , , , , , ,1, ,240, ,240, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,240,180
"2019-03-13 19:40:13","2019-03-13 19:40:21",8.0,2.80583712326E-06, , , , ,1,240,1,1,180, ,1, , , , , ,1,240, ,240, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,240, ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,240,1,1,1,240,1,1, ,180, , , , ,1, ,240, ,240, ,1,1,1,1,1,180,1,1,1,1, ,1, ,1,1,1,1,1, , ,240,180
"2019-03-13 19:40:21","2019-03-13 19:42:56",155.0,5.43630942632E-05, , , , ,1,240,1,1,180, ,1, , , , , ,1,240, ,240, , ,1, , , , , , , , ,1,180, ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,240, ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,240,1,1,1,240,1,1, ,180, , , , ,1, ,240, ,240, ,1,1,1,1,1,180,1,1,1,1, ,1, ,1,1,1,1,1, , ,240,180
"2019-03-13 19:42:56","2019-03-13 19:43:13",17.0,5.96240388693E-06, , , , ,1,240,1,1,180, ,1, , , , , ,1,240, ,240, , ,1, , , , , , , , ,1,180, ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,240, ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,240,1,1,1,240,1,1, ,180, , , , ,1, ,240, ,240, ,1,1,1,1,1,180,1,1,1,1, ,1, ,1,1,1,1,1, , ,240, 
"2019-03-13 19:43:13","2019-03-13 19:43:21",8.0,2.80583712326E-06, , , , ,1,240,1,1, , ,1, , , , , ,1,240, ,240, , ,1, , , , , , , , ,1,180, ,1, , , , , , , , , , , , ,1, , ,1, ,1,1,240, ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,240,1,1,1,240,1,1, , , , , , ,1, ,240, ,240, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,240, 
