dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-03-30 04:13:20.0,2018-03-30 04:14:20.0,60,,4,1
2018-04-04 06:55:54.0,2018-04-04 06:56:54.0,60,,4,1
2018-04-04 08:25:54.0,2018-04-04 08:26:54.0,60,,4,1
2018-04-05 04:46:54.0,2018-04-05 04:47:54.0,60,,4,1
2018-04-07 02:15:47.0,2018-04-07 02:16:47.0,60,,4,1
2018-04-07 08:54:47.0,2018-04-07 08:55:47.0,60,,4,1
2018-04-08 02:57:47.0,2018-04-08 02:58:47.0,60,,4,1
2018-04-12 23:39:47.0,2018-04-12 23:40:47.0,60,,4,1
2018-04-12 23:41:47.0,2018-04-12 23:42:48.0,61,,4,1
2018-04-14 08:41:02.0,2018-04-14 08:42:02.0,60,,4,1
