time_ini,time_end,duration_seg,duration_percent,RPCGR_SColTempo_0001_delta_tempo,ref_2017dez,Equipamento SW01B_MSOMCGR,Equipamento RD04_MSRPCGR,OMCGR_SysUpDeslig,Equipamento RD04_MSOMCGR,Equipamento RD02_MSOMCGR,Equipamento MSOMCGR_SWL3,OMCGR_nOK_0001,Equipamento RD03_MSOMCGR,Equipamento RD01_MSOMCGR,Equipamento RD01_MSRPCGR,ref_2017nov,ref_Periodo,Equipamento SW01A_MSOMCGR,OMCGR_SColTempo_0001_delta_tempo,RPCGR_SysUpDeslig
"2018-02-20 04:06:37","2018-02-20 04:10:04",207.0,9.90013821454E-06,240,1, , , , , , , , , , , ,1, , , 
"2018-02-20 04:10:04","2018-02-20 04:10:37",33.0,1.57828290377E-06,240,1, , , , , , , , , , , ,1, ,257, 
"2018-02-20 04:10:37","2018-02-20 04:14:21",224.0,1.07131930438E-05,237,1, , , , , , , , , , , ,1, ,257, 
"2018-02-20 04:14:21","2018-02-20 04:14:34",13.0,6.21747810575E-07,237,1, , , , , , , , , , , ,1, , , 
"2018-02-20 04:14:34","2018-02-20 04:19:04",270.0,1.29132237581E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-02-20 04:19:04","2018-02-20 04:19:37",33.0,1.57828290377E-06, ,1, , , , , , , , , , , ,1, ,251, 
"2018-02-20 04:19:37","2018-02-20 04:23:15",218.0,1.04262325158E-05,257,1, , , , , , , , , , , ,1, ,251, 
"2018-02-20 04:23:15","2018-02-20 04:23:54",39.0,1.86524343172E-06,257,1, , , , , , , , , , , ,1, , , 
"2018-02-20 04:23:54","2018-02-20 20:54:04",59410.0,0.00284138749433, ,1, , , , , , , , , , , ,1, , , 
"2018-02-20 20:54:04","2018-02-20 20:56:39",155.0,7.41314697224E-06, ,1, , , , , , , , , , , ,1, ,155, 
"2018-02-20 20:56:39","2018-02-20 21:10:37",838.0,4.00788204047E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-02-20 21:10:37","2018-02-20 21:13:09",152.0,7.26966670826E-06,152,1, , , , , , , , , , , ,1, , , 
"2018-02-20 21:13:09","2018-02-20 21:56:04",2575.0,0.000123153893248, ,1, , , , , , , , , , , ,1, , , 
"2018-02-20 21:56:04","2018-02-20 21:56:36",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,175, 
"2018-02-20 21:56:36","2018-02-20 21:58:59",143.0,6.83922591632E-06,240,1, , , , , , , , , , , ,1, ,175, 
"2018-02-20 21:58:59","2018-02-20 22:00:36",97.0,4.63919520198E-06,240,1, , , , , , , , , , , ,1, , , 
"2018-02-20 22:00:36","2018-02-24 00:59:29",269933.0,0.0129100193655, ,1, , , , , , , , , , , ,1, , , 
"2018-02-24 00:59:29","2018-02-24 00:59:56",27.0,1.29132237581E-06,1102,1, , , , , , , , , , , ,1, , , 
"2018-02-24 00:59:56","2018-02-24 01:17:51",1075.0,5.14137612591E-05,1102,1, , , , , , , , , , , ,1, ,1103, 
"2018-02-24 01:17:51","2018-02-24 01:18:19",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1103, 
"2018-02-24 01:18:19","2018-02-28 23:59:59",427300.0,0.020436372266, ,1, , , , , , , , , , , ,1, , , 
"2018-02-28 23:59:59","2018-03-01 00:00:00",1.0,4.78267546596E-08, , , , , , , , , , , , , ,1, , , 
"2018-03-01 00:00:00","2018-03-03 00:59:29",176369.0,0.00843515689256, ,1, , , , , , , , , , , ,1, , , 
"2018-03-03 00:59:29","2018-03-03 00:59:57",28.0,1.33914913047E-06,1118,1, , , , , , , , , , , ,1, , , 
"2018-03-03 00:59:57","2018-03-03 01:18:07",1090.0,5.2131162579E-05,1118,1, , , , , , , , , , , ,1, ,1117, 
"2018-03-03 01:18:07","2018-03-03 01:18:34",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1117, 
"2018-03-03 01:18:34","2018-03-03 05:55:06",16592.0,0.000793541513312, ,1, , , , , , , , , , , ,1, , , 
"2018-03-03 05:55:06","2018-03-03 05:59:07",241.0,1.1526247873E-05,241,1, , , , , , , , , , , ,1, , , 
"2018-03-03 05:59:07","2018-03-04 00:33:34",66867.0,0.00319803160382, ,1, , , , , , , , , , , ,1, , , 
"2018-03-04 00:33:34","2018-03-04 00:37:04",210.0,1.00436184785E-05, ,1, , , , , , , , , , , ,1, ,210, 
"2018-03-04 00:37:04","2018-03-09 17:45:29",493705.0,0.0236123079092, ,1, , , , , , , , , , , ,1, , , 
"2018-03-09 17:45:29","2018-03-09 17:48:57",208.0,9.9479649692E-06,360,1, , , , , , , , , , , ,1, , , 
"2018-03-09 17:48:57","2018-03-09 17:51:29",152.0,7.26966670826E-06,360,1, , , , , , , , , , , ,1, ,160, 
"2018-03-09 17:51:29","2018-03-09 17:51:37",8.0,3.82614037277E-07, ,1, , , , , , , , , , , ,1, ,160, 
"2018-03-09 17:51:37","2018-03-09 18:30:56",2359.0,0.000112823314242, ,1, , , , , , , , , , , ,1, , , 
"2018-03-09 18:30:56","2018-03-09 18:34:22",206.0,9.85231145988E-06, ,1, , , , , , , , , , , ,1, ,206, 
"2018-03-09 18:34:22","2018-03-10 00:59:30",23108.0,0.00110518064667, ,1, , , , , , , , , , , ,1, , , 
"2018-03-10 00:59:30","2018-03-10 00:59:57",27.0,1.29132237581E-06,1132,1, , , , , , , , , , , ,1, , , 
"2018-03-10 00:59:57","2018-03-10 01:18:22",1105.0,5.28485638989E-05,1132,1, , , , , , , , , , , ,1, ,1132, 
"2018-03-10 01:18:22","2018-03-10 01:18:49",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1132, 
"2018-03-10 01:18:49","2018-03-11 01:22:22",86613.0,0.00414241870133, ,1, , , , , , , , , , , ,1, , , 
"2018-03-11 01:22:22","2018-03-11 01:25:22",180.0,8.60881583873E-06,180,1, , , , , , , , , , , ,1, , , 
"2018-03-11 01:25:22","2018-03-14 02:16:29",262267.0,0.0125433794643, ,1, , , , , , , , , , , ,1, , , 
"2018-03-14 02:16:29","2018-03-14 02:16:57",28.0,1.33914913047E-06,213,1, , , , , , , , , , , ,1, , , 
"2018-03-14 02:16:57","2018-03-14 02:19:49",172.0,8.22620180145E-06,213,1, , , , , , , , , , , ,1, ,172, 
"2018-03-14 02:19:49","2018-03-14 02:20:02",13.0,6.21747810575E-07,213,1, , , , , , , , , , , ,1, , , 
"2018-03-14 02:20:02","2018-03-15 04:51:29",95487.0,0.00456683332218, ,1, , , , , , , , , , , ,1, , , 
"2018-03-15 04:51:29","2018-03-15 04:55:11",222.0,1.06175395344E-05,222,1, , , , , , , , , , , ,1, , , 
"2018-03-15 04:55:11","2018-03-16 23:14:30",152359.0,0.00728683651318, ,1, , , , , , , , , , , ,1, , , 
"2018-03-16 23:14:30","2018-03-16 23:14:57",27.0,1.29132237581E-06,213,1, , , , , , , , , , , ,1, , , 
"2018-03-16 23:14:57","2018-03-16 23:18:03",186.0,8.89577636669E-06,213,1, , , , , , , , , , , ,1, ,571, 
"2018-03-16 23:18:03","2018-03-16 23:24:28",385.0,1.84133005439E-05,480,1, , , , , , , , , , , ,1, ,571, 
"2018-03-16 23:24:28","2018-03-16 23:26:03",95.0,4.54354169266E-06,480,1, , , , , , , , , , , ,1, , , 
"2018-03-16 23:26:03","2018-03-17 00:59:30",5607.0,0.000268164613376, ,1, , , , , , , , , , , ,1, , , 
"2018-03-17 00:59:30","2018-03-17 00:59:58",28.0,1.33914913047E-06,1148,1, , , , , , , , , , , ,1, , , 
"2018-03-17 00:59:58","2018-03-17 01:18:38",1120.0,5.35659652188E-05,1148,1, , , , , , , , , , , ,1, ,1148, 
"2018-03-17 01:18:38","2018-03-17 01:19:06",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1148, 
"2018-03-17 01:19:06","2018-03-20 03:52:57",268431.0,0.01283818358, ,1, , , , , , , , , , , ,1, , , 
"2018-03-20 03:52:57","2018-03-20 03:56:58",241.0,1.1526247873E-05, ,1, , , , , , , , , , , ,1, ,241, 
"2018-03-20 03:56:58","2018-03-20 08:27:57",16259.0,0.000777615204011, ,1, , , , , , , , , , , ,1, , , 
"2018-03-20 08:27:57","2018-03-20 08:28:30",33.0,1.57828290377E-06, ,1, , , , , , , , , , , ,1, ,321, 
"2018-03-20 08:28:30","2018-03-20 08:33:18",288.0,1.3774105342E-05,298,1, , , , , , , , , , , ,1, ,321, 
"2018-03-20 08:33:18","2018-03-20 08:33:28",10.0,4.78267546596E-07,298,1, , , , , , , , , , , ,1, , , 
"2018-03-20 08:33:28","2018-03-24 00:59:30",318362.0,0.0152262212669, ,1, , , , , , , , , , , ,1, , , 
"2018-03-24 00:59:30","2018-03-24 00:59:57",27.0,1.29132237581E-06,1163,1, , , , , , , , , , , ,1, , , 
"2018-03-24 00:59:57","2018-03-24 01:18:53",1136.0,5.43311932933E-05,1163,1, , , , , , , , , , , ,1, ,1164, 
"2018-03-24 01:18:53","2018-03-24 01:19:21",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1164, 
"2018-03-24 01:19:21","2018-03-24 15:54:30",52509.0,0.00251133506042, ,1, , , , , , , , , , , ,1, , , 
"2018-03-24 15:54:30","2018-03-28 15:44:31",345001.0,0.0165002781843, ,1, , ,1,1, , , , , , , ,1, , , 
"2018-03-28 15:44:31","2018-03-28 16:03:45",1154.0,5.51920748772E-05, ,1, , ,1,1, , , , , , , ,1, , , 
"2018-03-28 16:03:45","2018-03-28 16:03:46",1.0,4.78267546596E-08, ,1, , ,1,1, , , , , , , ,1, , , 
"2018-03-28 16:03:46","2018-03-29 04:29:33",44747.0,0.00214010379075, ,1, , , , , , , , , , , ,1, , , 
"2018-03-29 04:29:33","2018-03-29 04:29:55",22.0,1.05218860251E-06, ,1, , , , , , , , , , , ,1, ,409, 
"2018-03-29 04:29:55","2018-03-29 04:36:22",387.0,1.85089540533E-05,420,1, , , , , , , , , , , ,1, ,409, 
"2018-03-29 04:36:22","2018-03-29 04:36:55",33.0,1.57828290377E-06,420,1, , , , , , , , , , , ,1, , , 
"2018-03-29 04:36:55","2018-03-31 20:08:04",228669.0,0.0109364961613, ,1, , , , , , , , , , , ,1, , , 
"2018-03-31 20:08:04","2018-03-31 20:11:34",210.0,1.00436184785E-05, ,1, , , , , , , , , ,1, ,1, , ,1
"2018-03-31 20:11:34","2018-03-31 23:59:59",13705.0,0.00065546567261, ,1, , , , , , , , , , , ,1, , , 
"2018-03-31 23:59:59","2018-04-01 00:00:00",1.0,4.78267546596E-08, , , , , , , , , , , , , ,1, , , 
"2018-04-01 00:00:00","2018-04-01 20:22:37",73357.0,0.00350842724156, ,1, , , , , , , , , , , ,1, , , 
"2018-04-01 20:22:37","2018-04-01 20:23:09",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,156, 
"2018-04-01 20:23:09","2018-04-01 20:25:13",124.0,5.93051757779E-06,180,1, , , , , , , , , , , ,1, ,156, 
"2018-04-01 20:25:13","2018-04-01 20:26:09",56.0,2.67829826094E-06,180,1, , , , , , , , , , , ,1, , , 
"2018-04-01 20:26:09","2018-04-03 08:07:55",128506.0,0.00614602493429, ,1, , , , , , , , , , , ,1, , , 
"2018-04-03 08:07:55","2018-04-03 08:08:09",14.0,6.69574565234E-07, ,1, , , , , , , , , , , ,1, ,224, 
"2018-04-03 08:08:09","2018-04-03 08:11:39",210.0,1.00436184785E-05,212,1, , , , , , , , , , , ,1, ,224, 
"2018-04-03 08:11:39","2018-04-03 08:11:41",2.0,9.56535093192E-08,212,1, , , , , , , , , , , ,1, , , 
"2018-04-03 08:11:41","2018-04-06 07:04:30",255169.0,0.0122039051597, ,1, , , , , , , , , , , ,1, , , 
"2018-04-06 07:04:30","2018-04-06 07:07:17",167.0,7.98706802815E-06,167,1, , , , , , , , , , , ,1, , , 
"2018-04-06 07:07:17","2018-04-07 00:59:30",64333.0,0.00307683860752, ,1, , , , , , , , , , , ,1, , , 
"2018-04-07 00:59:30","2018-04-07 00:59:58",28.0,1.33914913047E-06,1194,1, , , , , , , , , , , ,1, , , 
"2018-04-07 00:59:58","2018-04-07 01:19:24",1166.0,5.57659959331E-05,1194,1, , , , , , , , , , , ,1, ,1193, 
"2018-04-07 01:19:24","2018-04-07 01:19:51",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1193, 
"2018-04-07 01:19:51","2018-04-08 00:54:41",84890.0,0.00406001320305, ,1, , , , , , , , , , , ,1, , , 
"2018-04-08 00:54:41","2018-04-08 00:54:59",18.0,8.60881583873E-07,361,1, , , , , , , , , , , ,1, , , 
"2018-04-08 00:54:59","2018-04-08 00:59:55",296.0,1.41567193792E-05,361,1, , , , , , , , , , , ,1, ,296, 
"2018-04-08 00:59:55","2018-04-08 01:00:42",47.0,2.247857469E-06,361,1, , , , , , , , , , , ,1, , , 
"2018-04-08 01:00:42","2018-04-08 02:25:23",5081.0,0.000243007740425, ,1, , , , , , , , , , , ,1, , , 
"2018-04-08 02:25:23","2018-04-08 02:25:51",28.0,1.33914913047E-06,240,1, , , , , , , , , , , ,1, , , 
"2018-04-08 02:25:51","2018-04-08 02:29:23",212.0,1.01392719878E-05,240,1, , , , , , , , , , , ,1, ,240, 
"2018-04-08 02:29:23","2018-04-08 02:29:51",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,240, 
"2018-04-08 02:29:51","2018-04-12 07:38:52",364141.0,0.0174156822685, ,1, , , , , , , , , , , ,1, , , 
"2018-04-12 07:38:52","2018-04-12 07:39:24",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,196, 
"2018-04-12 07:39:24","2018-04-12 07:42:08",164.0,7.84358776418E-06,165,1, , , , , , , , , , , ,1, ,196, 
"2018-04-12 07:42:08","2018-04-12 07:42:09",1.0,4.78267546596E-08,165,1, , , , , , , , , , , ,1, ,163, 
"2018-04-12 07:42:09","2018-04-12 07:44:51",162.0,7.74793425486E-06, ,1, , , , , , , , , , , ,1, ,163, 
"2018-04-12 07:44:51","2018-04-15 23:59:59",317708.0,0.0151949425694, ,1, , , , , , , , , , , ,1, , , 
"2018-04-15 23:59:59","2018-04-30 23:59:59",1296000.0,0.0619834740388, ,1, , , , , , , , , , , , , , , 
